comment,comment_cleaned,n_star,BATTERY,CAMERA,DESIGN,FEATURES,GENERAL,PERFORMANCE,PRICE,SCREEN,SER&ACC,STORAGE
"Iphone 1.mới đón e nó về hôm mùng 6 tết dung duoc 03 ngay cam nhan:máy đẹp pin rất ok trải nghiệm nhanh,Mượt màn hình với tôi thì quá ok rồi Camera rất tốt Nhân viên chu đáo nhiệt tình vui vẻ tôi đã mua nhiều sản phẩm từ TGDĐ và ĐMX NÓI chung ok",iphone 1 mới đón e nó về hôm mùng 6 tết dùng duoc 03 ngay camera nhan : máy đẹp pin rất tốt trải nghiệm nhanh nhanh màn_hình với tôi quá tốt rồi camera rất tốt nhân_viên chu_đáo nhiệt_tình vui_vẻ tôi đã mua nhiều sản_phẩm từ tgdđ và đmx nói_chung tốt,5,3,3,3,0,3,3,0,3,3,0
"rất đẹp, rất tinh xảo và còn sang trọng quyền quý. tôi rất mong chờ được xem những dòng iphone mới ra nữa",rất đẹp rất tinh_xảo và còn sang_trọng quyền_quý tôi rất mong_chờ được xem những dòng iphone mới ra nữa,5,0,0,3,0,0,0,0,0,0,0
Nghi quá à con joy 3 đợt rồi cx vậy sài khoãn 10 bữa cái là lỗi máy mới ra toàn lỗi phãi đợi bão hành lâu chết máy mới ra ngon thiệt mà sợ lỗi này lỗi kia,nghi quá à con joy 3 đợt rồi cũng vậy xài khoãn 10 bữa lỗi máy mới ra toàn lỗi phãi đợi bão hành lâu chết máy mới ra ngon thiệt sợ lỗi này lỗi kia,4,0,0,0,0,2,0,0,0,1,0
"mới mua 2 cái hôm qua, dùng rất ok, nhân viên dmx nhiệt tình chu đáo mở cửa đón tiếp ...",mới mua 2 hôm_qua dùng rất tốt nhân_viên dmx nhiệt_tình chu_đáo mở_cửa đón_tiếp,4,0,0,0,0,3,0,0,0,3,0
"Sản phẩm xài quá tốt ở mức quá 3 triệu,lần sau sẽ mua máy ở TGDD cạch FPT, có cả mở máy bằng khuôn mặt cực nhậy,hjj",sản_phẩm xài quá tốt ở mức quá 3 triệu lần sau sẽ mua máy ở tgdd cạch fpt có mở máy bằng khuôn_mặt cực nhậy hjj,5,0,0,0,3,3,0,2,0,3,0
Sản phẩm pin trâu cấu hình tốt sạc rất nhanh màn hình đẹp giá tốt viền siêu mỏng nhìn rất nam tính cũng đắn đo khi lựa chọn nhưng mua rồi đúng không sai lầm cho 5 sao từ cách phục vụ của nhân viên đến sản phẩm,sản_phẩm pin trâu cấu_hình tốt sạc rất nhanh màn_hình đẹp giá tốt viền siêu mỏng nhìn rất nam_tính cũng đắn_đo khi lựa_chọn nhưng mua rồi đúng không_sai_lầm cho 5 sao từ cách phục_vụ của nhân_viên đến sản_phẩm,5,3,0,0,0,3,3,3,3,3,0
"Mới mua sáng nay ak ak. Nơi chung là oke. KB sau thì thế nào. E NV tư vấn bán hàng nhẹ nhàng, nhiệt tình, chu đáo. Cho 5* . Sau 1 tháng sẽ rv lại cho ae. Kkk",mới mua sáng nay ak ak nơi chung tốt kb sau thế_nào e nhân_viên tư_vấn bán hàng nhẹ_nhàng nhiệt_tình chu_đáo cho 5 sau 1 tháng sẽ rv lại cho ae k,5,0,0,0,0,3,0,0,0,3,0
Quá tệ messenger tự động tắt bóng bóng chát và lâu lâu không thông báo và YouTube xem đang dở thoát ra thì load lại từ đầu phim,quá tệ messenger tự_động tắt bóng bóng chát và lâu_lâu không_thông_báo và youtube xem đang dở thoát ra load lại từ đầu phim,1,0,0,0,0,0,1,0,0,0,0
"Mới mua 2 ngày, camera chụp rất chán thua cả con a50 mặc dù độ phân giải cao hơn. Đã liên hệ muốn đổi máy nhưng nhân viên bảo máy nào cũng như vậy nên không hỗ trợ. Cầm về xài tiếp nhưng không hài lòng về lần mua máy này. Chắc chịu mất 20% để đổi máy khác quá",mới mua 2 ngày camera chụp rất chán thua con a50 mặc_dù độ phân_giải cao hơn đã liên_hệ muốn đổi máy nhưng nhân_viên bảo máy nào cũng như_vậy nên không_hỗ_trợ cầm về xài tiếp nhưng không_hài_lòng về lần mua máy này chắc chịu mất 20 để đổi máy khác quá,1,0,1,0,0,1,0,0,0,2,0
"Sử dụng 3 ngày thấy máy chạy rất OK, chạy được youtube bình thường, chơi được Liên Quân - (Cờ) (chống cháy), Zalo, Facebook Lite.....Trong tầm giá 590k vậy quá ngon rồi nên không đòi hỏi gì.",sử_dụng 3 ngày thấy máy chạy rất tốt chạy được youtube bình_thường chơi được liên_quân cờ chống cháy zalo facebook lite trong tầm giá 590 nghìn_vậy quá ngon rồi nên không_đòi_hỏi gì,5,0,0,0,0,3,2,2,0,0,0
"sản phẩm tốt, giá cả hợp lí
.................................................................................................................",sản_phẩm tốt giá_cả hợp_lí,5,0,0,0,0,3,0,3,0,0,0
"sao thanh điều chỉnh độ sáng màn hình nó cứ tự chạy đi chạy lại vậy , không biết máy bị lỗi hay sao",sao thanh điều_chỉnh độ sáng màn_hình nó cứ tự chạy đi chạy lại vậy không_biết máy lỗi hay sao,1,0,0,0,0,0,1,0,0,0,0
Đã suy nghĩ rất nhiều và quyết định lấy em nó. và k thất vọng. Sẽ ung ho tha gioi di dong,đã suy_nghĩ rất nhiều và quyết_định lấy em nó và không_thất_vọng sẽ ung ho tha gioi di_dong,5,0,0,0,0,3,0,0,0,0,0
Mình mua con này đc 1 tháng rồi ra ngoài trời  màng hình độ sáng ko được cao lắm đc cái bin 5000  mình lên mạng đọc báo lướt Facebook côi Youtube bin cầm đc 2 ngày bin thì quá ok có mỗi tội là ko có sạc nhanh sạc 2 giờ 30 mới đầy còn lại ok hết ai muốn chơi game thì mua còn này là ok rồi,mình mua con này được 1 tháng rồi ra ngoài_trời màng hình độ sáng không_được cao lắm được pin 50 mình lên mạng đọc báo lướt facebook côi youtube pin cầm được 2 ngày pin quá tốt có mỗi tội không_có sạc nhanh sạc 2 giờ 30 mới đầy còn lại tốt hết ai muốn chơi trò_chơi mua còn này tốt rồi,5,2,0,0,0,3,3,0,1,0,0
"Mình đang xài thấy rất ok, mượt,quay video đỉnh, nhân viên nhiệt tình chu đáo, cái vẩy vẩy tay ok đấy",mình đang xài thấy rất tốt nhanh quay video đỉnh nhân_viên nhiệt_tình chu_đáo vẩy vẩy tay tốt đấy,5,0,3,0,0,3,3,0,0,3,0
"Mình xài vài tháng rồi và cảm nhận: Máy ngon, tốt trong tầm giá, có nhiều bạn nói pin mau tuột, sach lâu lên,.. mình thấy pin trâu lắm mà? Lần nào đi công tác cũng hơn 2 ngày mới sạc, mà chưa lần nào pin xuống dưới 40% cả. Sạc cũng mau lên mà, mình xài sạc theo máy. Chụp hình ngược sáng rất ok!",mình xài vài tháng rồi và cảm_nhận : máy ngon tốt trong tầm giá có nhiều bạn nói pin mau tuột sach lâu lên mình thấy pin trâu lắm lần nào đi công_tác cũng hơn 2 ngày mới sạc chưa_lần nào pin xuống dưới 40 sạc cũng mau lên mình xài sạc theo máy chụp hình ngược sáng rất tốt,5,3,3,0,0,3,0,2,0,0,0
"Đành là 3tr6... không có tiền mua, phải mua trả góp, mà máy gì đâu mà màn hình nhảy lung tung, lâu lâu ko làm gì mà cũng nóng máy, đang lướt xem báo mạng lại màn hình đơ ra không cảm ứng được...chán..! Thua cả j4....",đành 3tr6 không_có tiền mua phải mua trả_góp máy gì đâu màn_hình nhảy lung_tung lâu_lâu không_làm gì cũng nóng máy đang lướt xem báo mạng lại màn_hình đứng máy ra không_cảm_ứng được chán thua j4,1,0,0,0,1,1,1,2,0,0,0
"Điện thoại iphone sữ dụng tốt không bị lỗi. Màu sắc đẹp đặc   biệt là màu đen, thiết kế nhỏ gọn, đen bóng. Nghe gọi rõ ràng, sang trọng phù hợp với nhu cầu sữ dụng.",điện_thoại iphone sữ_dụng tốt không_bị lỗi màu_sắc_đẹp đặc_biệt màu đen thiết_kế nhỏ gọn đen bóng nghe gọi rõ_ràng sang_trọng phù_hợp với nhu_cầu sữ_dụng,5,0,0,3,3,3,0,0,0,0,0
Chất lượng tuyệt vời với tầm giá 9tr. Vân tay và nhận diện khuôn mặt cực nhạy. Chụp ảnh thì khỏi bàn cải.,chất_lượng tuyệt_vời với tầm giá 9tr vân tay và nhận_diện khuôn_mặt cực nhạy chụp ảnh khỏi bàn cải,5,0,3,0,3,3,0,2,0,0,0
"Quá cùi lỗi blutut nghe nhạc đứt khúc . Mạng 4g kém 
Y như dt đập đá nghe gọi . Nói chung lỗi tum lum . Sai lầm khi mua sp",quá cùi lỗi blutut nghe nhạc đứt khúc mạng mạng_kém y_như điện_thoại đập đá nghe gọi nói_chung lỗi tum lum sai_lầm khi mua sản_phẩm,1,0,0,0,1,1,0,0,0,0,0
Cho mik hỏi máy ss a71 này có sẵn một cái báo thức khi mở lên pk ạ? Vì mik mới sử dụng sản phẩm của ss nên mik ko biết :(( sợ sp ng ta sử dụng rồi,cho mình hỏi máy samsung a71 này có sẵn một báo_thức khi mở lên pk ạ vì mình mới sử_dụng sản_phẩm của samsung nên mình không_biết : sợ sản_phẩm ng ta sử_dụng rồi,5,0,0,0,0,0,0,0,0,0,0
Mình mới mua máy thấy máy này sóng điện thoại chỉ được 2 đến 3 vạch thỉnh thoảng mới được 4 đến 5 vạch,mình mới mua máy thấy máy này sóng điện_thoại chỉ được 2 đến 3 vạch thỉnh_thoảng mới được 4 đến 5 vạch,3,0,0,0,1,0,0,0,0,0,0
Giá này còn rất cao.. so với các dòng dt khác ...em này giảm xuống còn 6tr.. chắc sẽ thu hút khá nhiều người mua...em 30lite này,giá này còn rất cao so với dòng điện_thoại khác em này giảm xuống còn 6tr chắc sẽ thu_hút khá nhiều người mua em 30lite này,4,0,0,0,0,0,0,1,0,0,0
"Dùng 2 tháng đầu ngon ơ ko có vấn đề gì nhưng gần đây lại bị lỗi sạc nóng máy + tới 75% báo pin đầy, phải khởi động lại mới sạc đầy được. Đã bảo hành đổi máy nhưng lại bị tiếp chỉ sau 2ngày",dùng 2 tháng đầu ngon_ơ không_có vấn_đề gì nhưng gần đây lại lỗi sạc nóng máy tới 75 báo pin đầy phải khởi_động lại mới sạc đầy được đã bảo_hành đổi máy nhưng lại tiếp chỉ sau 2ngày,2,1,0,0,0,0,0,0,0,0,0
"Ad cho hỏi mình mới mua samsung a70 ngày 6/9,nhưng máy hay bị lỗi là khi mình thay đổi nơi chốn là máy ko bắt dc wifi đã đăng nhập lúc trước,mình mở phần cài đặt wifi thì load hoài nhưng ko thấy hiện ra id của bất cứ sóng wifi nào,phải tắt nguồn khởi động lại",admin cho hỏi mình mới mua samsung a70 ngày 6 9 nhưng máy hay lỗi khi mình thay_đổi_nơi chốn máy không_bắt được wifi đã đăng_nhập lúc trước mình mở phần cài_đặt wifi load hoài nhưng không_thấy hiện ra id của bất_cứ sóng wifi nào phải tắt nguồn khởi_động lại,3,0,0,0,1,0,0,0,0,0,0
"Sao k xoá được google chorme tke . Đang dùng facebook thì bị nhảy sang google chorme rồi chạy quảng cáo , bị liên tục làm ảnh hưởng khi sử dụng  , bực mình quá",sao không_xoá được google chorme tke đang dùng facebook nhảy sang google chorme rồi chạy quảng_cáo liên_tục làm ảnh_hưởng khi sử_dụng bực_mình quá,1,0,0,0,0,0,1,0,0,0,0
"Cảm biến vân tay tệ lắm, ai mà khó tính cái vân tay thì k nên nha, đt 9tr mà vân tay k phải 1 chạm, lại còn sai liên tục, mình xài con j7 duo vân tay 1 chạm chưa bao h thất vọng cả :))",cảm_biến vân tay tệ lắm ai khó_tính vân tay không_nên nha điện_thoại 9tr vân tay không_phải 1 chạm lại còn sai liên_tục mình xài con j7 duo vân tay 1 chạm chưa_bao_giờ thất_vọng :,2,0,0,0,1,0,0,2,0,0,0
Mua được một ngày thấy pin nhanh hết quá.. còn lại đang trải nghiệm.. sản phẩm nhìn đẹp .. nhân viên nhiệt tình,mua được một ngày thấy pin nhanh hết quá còn lại đang trải nghiệm sản_phẩm nhìn đẹp nhân_viên nhiệt_tình,3,1,0,3,0,0,0,0,0,3,0
Đt ok nhé chíp sử lý hơi yếu và dòng này trải nghiệm game tạm ổn nói chung giá gần 8tr như vầy cũng ok. Só các dòng samsung trước đã có nhiều cải tiến,điện_thoại tốt nhé chíp sử lý hơi yếu và dòng này trải nghiệm trò_chơi tạm tốt nói_chung giá gần 8tr như_vầy cũng tốt só dòng samsung trước đã có nhiều cải_tiến,4,0,0,0,0,3,2,2,0,0,0
"Sản phẩm của tôi vân tay rất kém, thường xuyên ko nhân diện được và phải dùng mật khẩu. Pin thì dung lượng 5.000mah mà sử dụng chỉ bằng những chiếc iphone có dung lượng khoảng 2.500mah. Bắn pubg thì khung hình cực kỳ vẫy, bắn cứ vẫy tứ tung chả bắn trúng địch được. Loa ngoài rất nhỏ, chỉ được cái màn supper oled với camera chụp cảnh ngon.",sản_phẩm của tôi vân tay rất kém thường_xuyên không_nhân diện được và phải dùng mật_khẩu pin dùng lượng 5 0mah sử_dụng chỉ bằng những chiếc iphone có dùng lượng khoảng 2 500mah bắn pubg khung hình cực_kỳ vẫy bắn cứ vẫy tứ_tung chẳng_bắn trúng địch được loa ngoài rất nhỏ chỉ được_cái màn supper oled với camera chụp cảnh ngon,2,1,3,0,1,0,1,0,3,0,0
"Samsung A51 kém quá. KHÔNG kết nối được Bluetooth. 
Bàn phím không tiện ( không có chữ ê, đ, â...)",samsung a51 kém quá không_kết_nối được bluetooth bàn_phím không_tiện không_có chữ ê đ â,1,0,0,0,1,1,0,0,0,0,0
"Sản phẩm đẹp, hợp thời trang. Phù hợp với nhu cầu sử dụng. Khá hài lòng với sản phẩm này",sản_phẩm đẹp hợp_thời_trang phù_hợp với nhu_cầu sử_dụng khá hài_lòng với sản_phẩm này,4,0,0,3,0,3,0,0,0,0,0
"Chất lượng sản phẩm tốt mình không chơi game nhiều dùng lướt face xem youtube vv thì cũng khá mượt, cam tạm ổn chụp đủ sáng tốt nhưng chụp đêm chưa ok lắm với lại thi thoảng cũng bị drop khỏi ứng dụng",chất_lượng sản_phẩm tốt mình không_chơi trò_chơi nhiều dùng lướt facebook xem youtube vv cũng khá nhanh camera tạm tốt chụp đủ sáng tốt nhưng chụp đêm chưa_tốt lắm với lại thi_thoảng cũng drop khỏi ứng_dụng,4,0,1,0,0,3,3,0,0,0,0
"Nếu cố được thì thêm 200k nữa mua con ss M31 thì ngon bổ hơn con này rất nhiều, mua ở shop samsung.",nếu cố được thêm 200 nghìn nữa mua con samsung m31 ngon bổ hơn con này rất nhiều mua ở cửa_hàng samsung,1,0,0,0,0,2,0,2,0,0,0
Mua được 7 tháng bị tắt nguồn lên xuống miết rồi tắt luôn đem xuống bảo hành bảo hư bo mạch thay 2tr5. Mình là tín đồ của oppo mà chừ quá thất vọng.,mua được 7 tháng tắt nguồn lên xuống miết rồi tắt luôn đem xuống bảo_hành bảo hư bo_mạch thay 2tr5 mình tín_đồ của oppo chừ quá thất_vọng,1,0,0,0,0,0,1,0,0,1,0
"Mua được 9 tháng rồi, nói chung tất cả rất oke. Có thể do các bạn nhầm cây bị lỗi thôi. Ngày xưa note 9 là đã quá chuẩn quá mượt rồi còn note 10+ thì ko thể chê. Mình chưa gặp lỗi hay bị đơ máy gì hết.",mua được 9 tháng rồi nói_chung tất_cả rất tốt có_thể do bạn nhầm cây lỗi thôi ngày_xưa note 9 đã quá chuẩn quá nhanh rồi còn note 10 không_thể không_thích mình chưa_gặp lỗi hay đứng máy máy gì hết,5,0,0,0,0,3,0,0,0,0,0
Ko tốt rồi.giăt.đứng máy.treo máy.bực bởi lắm.tình đập luôn.tiệt tiền nên thôi.được 1cai là camera tốt.chíp g90 tệ.,không_tốt rồi giăt đứng máy đứng máy máy bực lắm tình đập luôn tiệt tiền nên thôi được 1cai camera tốt chíp g90 tệ,2,0,3,0,0,1,1,0,0,0,0
máy sài dx tháng chơi gane giật ra mag tiếng máy 10tr hơn máy quá tệ chơi game mún đập máy,máy xài dx tháng chơi gane giật ra mag tiếng máy 10tr hơn máy quá tệ chơi trò_chơi mún đập máy,1,0,0,0,0,1,1,1,0,0,0
"Đang sử dụng và không hề nóng chỉ ấm ấm thôi
Lq bật max cũng rất mượt fps rất ổn",đang sử_dụng và không_hề nóng chỉ ấm ấm thôi lq bật max cũng rất nhanh fps rất tốt,5,0,0,0,0,0,3,0,0,0,0
"Mua sản phẩm khi tgdd dag có khuyến mãi. Mua máy mà dc tặng rất nhiều quà. Máy xài ngon. Chơi game ko giật lag, bắn pubg, chơi liên quân max setting mượt mà. Nhân viên dễ thương, nhiệt tình.",mua sản_phẩm khi tgdd dag có khuyến_mãi mua máy được tặng rất nhiều quà máy xài ngon chơi trò_chơi không_giật giật bắn pubg chơi liên_quân max setting nhanh nhân_viên dễ_thương nhiệt_tình,5,0,0,0,0,3,3,0,0,3,0
